"Country Cd","State Cd","County Cd","County Nm","State","Name"
"US",48,119,"Delta County","TX","Texas"
"US",48,121,"Denton County","TX","Texas"
"US",48,123,"Dewitt County","TX","Texas"
"US",48,125,"Dickens County","TX","Texas"
"US",48,127,"Dimmit County","TX","Texas"
"US",48,129,"Donley County","TX","Texas"
"US",48,131,"Duval County","TX","Texas"
"US",48,133,"Eastland County","TX","Texas"
"US",48,135,"Ector County","TX","Texas"
"US",48,137,"Edwards County","TX","Texas"
"US",48,139,"Ellis County","TX","Texas"
"US",48,141,"El Paso County","TX","Texas"
"US",48,143,"Erath County","TX","Texas"
"US",48,145,"Falls County","TX","Texas"
"US",48,147,"Fannin County","TX","Texas"
"US",48,149,"Fayette County","TX","Texas"
"US",48,151,"Fisher County","TX","Texas"
"US",48,153,"Floyd County","TX","Texas"
"US",48,155,"Foard County","TX","Texas"
"US",48,157,"Fort Bend County","TX","Texas"
"US",48,159,"Franklin County","TX","Texas"
"US",48,161,"Freestone County","TX","Texas"
"US",48,163,"Frio County","TX","Texas"
"US",48,165,"Gaines County","TX","Texas"
"US",48,167,"Galveston County","TX","Texas"
"US",48,169,"Garza County","TX","Texas"
"US",48,171,"Gillespie County","TX","Texas"
"US",48,173,"Glasscock County","TX","Texas"
"US",48,175,"Goliad County","TX","Texas"
"US",48,177,"Gonzales County","TX","Texas"
"US",48,179,"Gray County","TX","Texas"
"US",48,181,"Grayson County","TX","Texas"
"US",48,183,"Gregg County","TX","Texas"
"US",48,185,"Grimes County","TX","Texas"
"US",48,187,"Guadalupe County","TX","Texas"
"US",48,189,"Hale County","TX","Texas"
"US",48,191,"Hall County","TX","Texas"
"US",48,193,"Hamilton County","TX","Texas"
"US",48,195,"Hansford County","TX","Texas"
"US",48,197,"Hardeman County","TX","Texas"
"US",48,199,"Hardin County","TX","Texas"
"US",48,201,"Harris County","TX","Texas"
"US",48,203,"Harrison County","TX","Texas"
"US",48,205,"Hartley County","TX","Texas"
"US",48,207,"Haskell County","TX","Texas"
"US",48,209,"Hays County","TX","Texas"
"US",48,211,"Hemphill County","TX","Texas"
"US",48,213,"Henderson County","TX","Texas"
"US",48,215,"Hidalgo County","TX","Texas"
"US",48,217,"Hill County","TX","Texas"
"US",48,219,"Hockley County","TX","Texas"
"US",48,221,"Hood County","TX","Texas"
"US",48,223,"Hopkins County","TX","Texas"
"US",48,225,"Houston County","TX","Texas"
"US",48,227,"Howard County","TX","Texas"
"US",48,229,"Hudspeth County","TX","Texas"
"US",48,231,"Hunt County","TX","Texas"
"US",48,233,"Hutchinson County","TX","Texas"
"US",48,235,"Irion County","TX","Texas"
"US",48,237,"Jack County","TX","Texas"
"US",48,239,"Jackson County","TX","Texas"
"US",48,241,"Jasper County","TX","Texas"
"US",48,243,"Jeff Davis County","TX","Texas"
"US",48,245,"Jefferson County","TX","Texas"
"US",48,247,"Jim Hogg County","TX","Texas"
"US",48,249,"Jim Wells County","TX","Texas"
"US",48,251,"Johnson County","TX","Texas"
"US",48,253,"Jones County","TX","Texas"
"US",48,255,"Karnes County","TX","Texas"
"US",48,257,"Kaufman County","TX","Texas"
"US",48,259,"Kendall County","TX","Texas"
"US",48,261,"Kenedy County","TX","Texas"
"US",48,263,"Kent County","TX","Texas"
"US",48,265,"Kerr County","TX","Texas"
"US",48,267,"Kimble County","TX","Texas"
"US",48,269,"King County","TX","Texas"
"US",48,271,"Kinney County","TX","Texas"
"US",48,273,"Kleberg County","TX","Texas"
"US",48,275,"Knox County","TX","Texas"
"US",48,277,"Lamar County","TX","Texas"
"US",48,279,"Lamb County","TX","Texas"
"US",48,281,"Lampasas County","TX","Texas"
"US",48,283,"La Salle County","TX","Texas"
"US",48,285,"Lavaca County","TX","Texas"
"US",48,287,"Lee County","TX","Texas"
"US",48,289,"Leon County","TX","Texas"
"US",48,291,"Liberty County","TX","Texas"
"US",48,293,"Limestone County","TX","Texas"
"US",48,295,"Lipscomb County","TX","Texas"
"US",48,297,"Live Oak County","TX","Texas"
"US",48,299,"Llano County","TX","Texas"
"US",48,301,"Loving County","TX","Texas"
"US",48,303,"Lubbock County","TX","Texas"
"US",48,305,"Lynn County","TX","Texas"
"US",48,307,"Mcculloch County","TX","Texas"
"US",48,309,"Mclennan County","TX","Texas"
"US",48,311,"Mcmullen County","TX","Texas"
"US",48,313,"Madison County","TX","Texas"
"US",48,315,"Marion County","TX","Texas"
"US",48,317,"Martin County","TX","Texas"
"US",48,319,"Mason County","TX","Texas"
"US",48,321,"Matagorda County","TX","Texas"
"US",48,323,"Maverick County","TX","Texas"
"US",48,325,"Medina County","TX","Texas"
"US",48,327,"Menard County","TX","Texas"
"US",48,329,"Midland County","TX","Texas"
"US",48,331,"Milam County","TX","Texas"
"US",48,333,"Mills County","TX","Texas"
"US",48,335,"Mitchell County","TX","Texas"
"US",48,337,"Montague County","TX","Texas"
"US",48,339,"Montgomery County","TX","Texas"
"US",48,341,"Moore County","TX","Texas"
"US",48,343,"Morris County","TX","Texas"
"US",48,345,"Motley County","TX","Texas"
"US",48,347,"Nacogdoches County","TX","Texas"
"US",48,349,"Navarro County","TX","Texas"
"US",48,351,"Newton County","TX","Texas"
"US",48,353,"Nolan County","TX","Texas"
"US",48,355,"Nueces County","TX","Texas"
"US",48,357,"Ochiltree County","TX","Texas"
"US",48,359,"Oldham County","TX","Texas"
"US",48,361,"Orange County","TX","Texas"
"US",48,363,"Palo Pinto County","TX","Texas"
"US",48,365,"Panola County","TX","Texas"
"US",48,367,"Parker County","TX","Texas"
"US",48,369,"Parmer County","TX","Texas"
"US",48,371,"Pecos County","TX","Texas"
"US",48,373,"Polk County","TX","Texas"
"US",48,375,"Potter County","TX","Texas"
"US",48,377,"Presidio County","TX","Texas"
"US",48,379,"Rains County","TX","Texas"
"US",48,381,"Randall County","TX","Texas"
"US",48,383,"Reagan County","TX","Texas"
"US",48,385,"Real County","TX","Texas"
"US",48,387,"Red River County","TX","Texas"
"US",48,389,"Reeves County","TX","Texas"
"US",48,391,"Refugio County","TX","Texas"
"US",48,393,"Roberts County","TX","Texas"
"US",48,395,"Robertson County","TX","Texas"
"US",48,397,"Rockwall County","TX","Texas"
"US",48,399,"Runnels County","TX","Texas"
"US",48,401,"Rusk County","TX","Texas"
"US",48,403,"Sabine County","TX","Texas"
"US",48,405,"San Augustine County","TX","Texas"
"US",48,407,"San Jacinto County","TX","Texas"
"US",48,409,"San Patricio County","TX","Texas"
"US",48,411,"San Saba County","TX","Texas"
"US",48,413,"Schleicher County","TX","Texas"
"US",48,415,"Scurry County","TX","Texas"
"US",48,417,"Shackelford County","TX","Texas"
"US",48,419,"Shelby County","TX","Texas"
"US",48,421,"Sherman County","TX","Texas"
"US",48,423,"Smith County","TX","Texas"
"US",48,425,"Somervell County","TX","Texas"
"US",48,427,"Starr County","TX","Texas"
"US",48,429,"Stephens County","TX","Texas"
"US",48,431,"Sterling County","TX","Texas"
"US",48,433,"Stonewall County","TX","Texas"
"US",48,435,"Sutton County","TX","Texas"
"US",48,437,"Swisher County","TX","Texas"
"US",48,439,"Tarrant County","TX","Texas"
"US",48,441,"Taylor County","TX","Texas"
"US",48,443,"Terrell County","TX","Texas"
"US",48,445,"Terry County","TX","Texas"
"US",48,447,"Throckmorton County","TX","Texas"
"US",48,449,"Titus County","TX","Texas"
"US",48,451,"Tom Green County","TX","Texas"
"US",48,453,"Travis County","TX","Texas"
"US",48,455,"Trinity County","TX","Texas"
"US",48,457,"Tyler County","TX","Texas"
"US",48,459,"Upshur County","TX","Texas"
"US",48,461,"Upton County","TX","Texas"
"US",48,463,"Uvalde County","TX","Texas"
"US",48,465,"Val Verde County","TX","Texas"
"US",48,467,"Van Zandt County","TX","Texas"
"US",48,469,"Victoria County","TX","Texas"
"US",48,471,"Walker County","TX","Texas"
"US",48,473,"Waller County","TX","Texas"
"US",48,475,"Ward County","TX","Texas"
"US",48,477,"Washington County","TX","Texas"
"US",48,479,"Webb County","TX","Texas"
"US",48,481,"Wharton County","TX","Texas"
"US",48,483,"Wheeler County","TX","Texas"
"US",48,485,"Wichita County","TX","Texas"
"US",48,487,"Wilbarger County","TX","Texas"
"US",48,489,"Willacy County","TX","Texas"
"US",48,491,"Williamson County","TX","Texas"
"US",48,493,"Wilson County","TX","Texas"
"US",48,495,"Winkler County","TX","Texas"
"US",48,497,"Wise County","TX","Texas"
"US",48,499,"Wood County","TX","Texas"
"US",48,501,"Yoakum County","TX","Texas"
"US",48,503,"Young County","TX","Texas"
"US",48,505,"Zapata County","TX","Texas"
"US",48,507,"Zavala County","TX","Texas"
"US",49,1,"Beaver County","UT","Utah"
"US",49,3,"Box Elder County","UT","Utah"
"US",49,5,"Cache County","UT","Utah"
"US",49,7,"Carbon County","UT","Utah"
"US",49,9,"Daggett County","UT","Utah"
"US",49,11,"Davis County","UT","Utah"
"US",49,13,"Duchesne County","UT","Utah"
"US",49,15,"Emery County","UT","Utah"
"US",49,17,"Garfield County","UT","Utah"
"US",49,19,"Grand County","UT","Utah"
"US",49,21,"Iron County","UT","Utah"
"US",49,23,"Juab County","UT","Utah"
"US",49,25,"Kane County","UT","Utah"
"US",49,27,"Millard County","UT","Utah"
"US",49,29,"Morgan County","UT","Utah"
"US",49,31,"Piute County","UT","Utah"
"US",49,33,"Rich County","UT","Utah"
"US",49,35,"Salt Lake County","UT","Utah"
"US",49,37,"San Juan County","UT","Utah"
"US",49,39,"Sanpete County","UT","Utah"
"US",49,41,"Sevier County","UT","Utah"
"US",49,43,"Summit County","UT","Utah"
"US",49,45,"Tooele County","UT","Utah"
"US",49,47,"Uintah County","UT","Utah"
"US",49,49,"Utah County","UT","Utah"
"US",49,51,"Wasatch County","UT","Utah"
"US",49,53,"Washington County","UT","Utah"
"US",49,55,"Wayne County","UT","Utah"
"US",49,57,"Weber County","UT","Utah"
"US",50,1,"Addison County","VT","Vermont"
"US",50,3,"Bennington County","VT","Vermont"
"US",50,5,"Caledonia County","VT","Vermont"
"US",50,7,"Chittenden County","VT","Vermont"
"US",50,9,"Essex County","VT","Vermont"
"US",50,11,"Franklin County","VT","Vermont"
"US",50,13,"Grand Isle County","VT","Vermont"
"US",50,15,"Lamoille County","VT","Vermont"
"US",50,17,"Orange County","VT","Vermont"
"US",50,19,"Orleans County","VT","Vermont"
"US",50,21,"Rutland County","VT","Vermont"
"US",50,23,"Washington County","VT","Vermont"
"US",50,25,"Windham County","VT","Vermont"
"US",50,27,"Windsor County","VT","Vermont"
"US",51,1,"Accomack County","VA","Virginia"
"US",51,3,"Albemarle County","VA","Virginia"
"US",51,5,"Alleghany County","VA","Virginia"
"US",51,7,"Amelia County","VA","Virginia"
"US",51,9,"Amherst County","VA","Virginia"
"US",51,11,"Appomattox County","VA","Virginia"
"US",51,13,"Arlington County","VA","Virginia"
"US",51,15,"Augusta County","VA","Virginia"
"US",51,17,"Bath County","VA","Virginia"
"US",51,19,"Bedford County","VA","Virginia"
"US",51,21,"Bland County","VA","Virginia"
"US",51,23,"Botetourt County","VA","Virginia"
"US",51,25,"Brunswick County","VA","Virginia"
"US",51,27,"Buchanan County","VA","Virginia"
"US",51,29,"Buckingham County","VA","Virginia"
"US",51,31,"Campbell County","VA","Virginia"
"US",51,33,"Caroline County","VA","Virginia"
"US",51,35,"Carroll County","VA","Virginia"
"US",51,36,"Charles City County","VA","Virginia"
"US",51,37,"Charlotte County","VA","Virginia"
"US",51,41,"Chesterfield County","VA","Virginia"
"US",51,43,"Clarke County","VA","Virginia"
"US",51,45,"Craig County","VA","Virginia"
"US",51,47,"Culpeper County","VA","Virginia"
"US",51,49,"Cumberland County","VA","Virginia"
"US",51,51,"Dickenson County","VA","Virginia"
"US",51,53,"Dinwiddie County","VA","Virginia"
"US",51,57,"Essex County","VA","Virginia"
"US",51,59,"Fairfax County","VA","Virginia"
"US",51,61,"Fauquier County","VA","Virginia"
"US",51,63,"Floyd County","VA","Virginia"
"US",51,65,"Fluvanna County","VA","Virginia"
"US",51,67,"Franklin County","VA","Virginia"
"US",51,69,"Frederick County","VA","Virginia"
"US",51,71,"Giles County","VA","Virginia"
"US",51,73,"Gloucester County","VA","Virginia"
"US",51,75,"Goochland County","VA","Virginia"
"US",51,77,"Grayson County","VA","Virginia"
"US",51,79,"Greene County","VA","Virginia"
"US",51,81,"Greensville County","VA","Virginia"
"US",51,83,"Halifax County","VA","Virginia"
"US",51,85,"Hanover County","VA","Virginia"
"US",51,87,"Henrico County","VA","Virginia"
"US",51,89,"Henry County","VA","Virginia"
"US",51,91,"Highland County","VA","Virginia"
"US",51,93,"Isle Of Wight County","VA","Virginia"
"US",51,95,"James City County","VA","Virginia"
"US",51,97,"King And Queen County","VA","Virginia"
"US",51,99,"King George County","VA","Virginia"
"US",51,101,"King William County","VA","Virginia"
"US",51,103,"Lancaster County","VA","Virginia"
"US",51,105,"Lee County","VA","Virginia"
"US",51,107,"Loudoun County","VA","Virginia"
"US",51,109,"Louisa County","VA","Virginia"
"US",51,111,"Lunenburg County","VA","Virginia"
"US",51,113,"Madison County","VA","Virginia"
"US",51,115,"Mathews County","VA","Virginia"
"US",51,117,"Mecklenburg County","VA","Virginia"
"US",51,119,"Middlesex County","VA","Virginia"
"US",51,121,"Montgomery County","VA","Virginia"
"US",51,125,"Nelson County","VA","Virginia"
"US",51,127,"New Kent County","VA","Virginia"
"US",51,131,"Northampton County","VA","Virginia"
"US",51,133,"Northumberland County","VA","Virginia"
"US",51,135,"Nottoway County","VA","Virginia"
"US",51,137,"Orange County","VA","Virginia"
"US",51,139,"Page County","VA","Virginia"
"US",51,141,"Patrick County","VA","Virginia"
"US",51,143,"Pittsylvania County","VA","Virginia"
"US",51,145,"Powhatan County","VA","Virginia"
"US",51,147,"Prince Edward County","VA","Virginia"
"US",51,149,"Prince George County","VA","Virginia"
"US",51,153,"Prince William County","VA","Virginia"
"US",51,155,"Pulaski County","VA","Virginia"
"US",51,157,"Rappahannock County","VA","Virginia"
"US",51,159,"Richmond County","VA","Virginia"
"US",51,161,"Roanoke County","VA","Virginia"
"US",51,163,"Rockbridge County","VA","Virginia"
"US",51,165,"Rockingham County","VA","Virginia"
"US",51,167,"Russell County","VA","Virginia"
"US",51,169,"Scott County","VA","Virginia"
"US",51,171,"Shenandoah County","VA","Virginia"
"US",51,173,"Smyth County","VA","Virginia"
"US",51,175,"Southampton County","VA","Virginia"
"US",51,177,"Spotsylvania County","VA","Virginia"
"US",51,179,"Stafford County","VA","Virginia"
"US",51,181,"Surry County","VA","Virginia"
"US",51,183,"Sussex County","VA","Virginia"
"US",51,185,"Tazewell County","VA","Virginia"
"US",51,187,"Warren County","VA","Virginia"
"US",51,191,"Washington County","VA","Virginia"
"US",51,193,"Westmoreland County","VA","Virginia"
"US",51,195,"Wise County","VA","Virginia"
"US",51,197,"Wythe County","VA","Virginia"
"US",51,199,"York County","VA","Virginia"
"US",51,510,"Alexandria City","VA","Virginia"
"US",51,520,"Bristol City","VA","Virginia"
"US",51,530,"Buena Vista City","VA","Virginia"
"US",51,540,"Charlottesville City","VA","Virginia"
"US",51,550,"Chesapeake City","VA","Virginia"
"US",51,560,"Clifton Forge City","VA","Virginia"
"US",51,570,"Colonial Heights City","VA","Virginia"
"US",51,580,"Covington City","VA","Virginia"
"US",51,590,"Danville City","VA","Virginia"
"US",51,595,"Emporia City","VA","Virginia"
"US",51,600,"Fairfax City","VA","Virginia"
"US",51,610,"Falls Church City","VA","Virginia"
"US",51,620,"Franklin City","VA","Virginia"
"US",51,630,"Fredericksburg City","VA","Virginia"
"US",51,640,"Galax City","VA","Virginia"
"US",51,650,"Hampton City","VA","Virginia"
"US",51,660,"Harrisonburg City","VA","Virginia"
"US",51,670,"Hopewell City","VA","Virginia"
"US",51,678,"Lexington City","VA","Virginia"
"US",51,680,"Lynchburg City","VA","Virginia"
"US",51,683,"Manassas City","VA","Virginia"
"US",51,685,"Manassas Park City","VA","Virginia"
"US",51,690,"Martinsville City","VA","Virginia"
"US",51,700,"Newport News City","VA","Virginia"
"US",51,710,"Norfolk City","VA","Virginia"
"US",51,720,"Norton City","VA","Virginia"
"US",51,730,"Petersburg City","VA","Virginia"
"US",51,735,"Poquoson City","VA","Virginia"
"US",51,740,"Portsmouth City","VA","Virginia"
"US",51,750,"Radford City","VA","Virginia"
"US",51,760,"Richmond City","VA","Virginia"
"US",51,770,"Roanoke City","VA","Virginia"
"US",51,775,"Salem City","VA","Virginia"
"US",51,780,"South Boston City","VA","Virginia"
"US",51,790,"Staunton City","VA","Virginia"
"US",51,800,"Suffolk City","VA","Virginia"
"US",51,810,"Virginia Beach City","VA","Virginia"
"US",51,820,"Waynesboro City","VA","Virginia"
"US",51,830,"Williamsburg City","VA","Virginia"
"US",51,840,"Winchester City","VA","Virginia"
"US",53,1,"Adams County","WA","Washington"
"US",53,3,"Asotin County","WA","Washington"
"US",53,5,"Benton County","WA","Washington"
"US",53,7,"Chelan County","WA","Washington"
"US",53,9,"Clallam County","WA","Washington"
"US",53,11,"Clark County","WA","Washington"
"US",53,13,"Columbia County","WA","Washington"
"US",53,15,"Cowlitz County","WA","Washington"
"US",53,17,"Douglas County","WA","Washington"
"US",53,19,"Ferry County","WA","Washington"
"US",53,21,"Franklin County","WA","Washington"
"US",53,23,"Garfield County","WA","Washington"
"US",53,25,"Grant County","WA","Washington"
"US",53,27,"Grays Harbor County","WA","Washington"
"US",53,29,"Island County","WA","Washington"
"US",53,31,"Jefferson County","WA","Washington"
"US",53,33,"King County","WA","Washington"
"US",53,35,"Kitsap County","WA","Washington"
"US",53,37,"Kittitas County","WA","Washington"
"US",53,39,"Klickitat County","WA","Washington"
"US",53,41,"Lewis County","WA","Washington"
"US",53,43,"Lincoln County","WA","Washington"
"US",53,45,"Mason County","WA","Washington"
"US",53,47,"Okanogan County","WA","Washington"
"US",53,49,"Pacific County","WA","Washington"
"US",53,51,"Pend Oreille County","WA","Washington"
"US",53,53,"Pierce County","WA","Washington"
"US",53,55,"San Juan County","WA","Washington"
"US",53,57,"Skagit County","WA","Washington"
"US",53,59,"Skamania County","WA","Washington"
"US",53,61,"Snohomish County","WA","Washington"
"US",53,63,"Spokane County","WA","Washington"
"US",53,65,"Stevens County","WA","Washington"
"US",53,67,"Thurston County","WA","Washington"
"US",53,69,"Wahkiakum County","WA","Washington"
"US",53,71,"Walla Walla County","WA","Washington"
"US",53,73,"Whatcom County","WA","Washington"
"US",53,75,"Whitman County","WA","Washington"
"US",53,77,"Yakima County","WA","Washington"
"US",54,1,"Barbour County","WV","West Virginia"
"US",54,3,"Berkeley County","WV","West Virginia"
"US",54,5,"Boone County","WV","West Virginia"
"US",54,7,"Braxton County","WV","West Virginia"
"US",54,9,"Brooke County","WV","West Virginia"
"US",54,11,"Cabell County","WV","West Virginia"
"US",54,13,"Calhoun County","WV","West Virginia"
"US",54,15,"Clay County","WV","West Virginia"
"US",54,17,"Doddridge County","WV","West Virginia"
"US",54,19,"Fayette County","WV","West Virginia"
"US",54,21,"Gilmer County","WV","West Virginia"
"US",54,23,"Grant County","WV","West Virginia"
"US",54,25,"Greenbrier County","WV","West Virginia"
"US",54,27,"Hampshire County","WV","West Virginia"
"US",54,29,"Hancock County","WV","West Virginia"
"US",54,31,"Hardy County","WV","West Virginia"
"US",54,33,"Harrison County","WV","West Virginia"
"US",54,35,"Jackson County","WV","West Virginia"
"US",54,37,"Jefferson County","WV","West Virginia"
"US",54,39,"Kanawha County","WV","West Virginia"
"US",54,41,"Lewis County","WV","West Virginia"
"US",54,43,"Lincoln County","WV","West Virginia"
"US",54,45,"Logan County","WV","West Virginia"
"US",54,47,"Mcdowell County","WV","West Virginia"
"US",54,49,"Marion County","WV","West Virginia"
"US",54,51,"Marshall County","WV","West Virginia"
"US",54,53,"Mason County","WV","West Virginia"
"US",54,55,"Mercer County","WV","West Virginia"
"US",54,57,"Mineral County","WV","West Virginia"
"US",54,59,"Mingo County","WV","West Virginia"
"US",54,61,"Monongalia County","WV","West Virginia"
"US",54,63,"Monroe County","WV","West Virginia"
"US",54,65,"Morgan County","WV","West Virginia"
"US",54,67,"Nicholas County","WV","West Virginia"
"US",54,69,"Ohio County","WV","West Virginia"
"US",54,71,"Pendleton County","WV","West Virginia"
"US",54,73,"Pleasants County","WV","West Virginia"
"US",54,75,"Pocahontas County","WV","West Virginia"
"US",54,77,"Preston County","WV","West Virginia"
"US",54,79,"Putnam County","WV","West Virginia"
"US",54,81,"Raleigh County","WV","West Virginia"
"US",54,83,"Randolph County","WV","West Virginia"
"US",54,85,"Ritchie County","WV","West Virginia"
"US",54,87,"Roane County","WV","West Virginia"
"US",54,89,"Summers County","WV","West Virginia"
"US",54,91,"Taylor County","WV","West Virginia"
"US",54,93,"Tucker County","WV","West Virginia"
"US",54,95,"Tyler County","WV","West Virginia"
"US",54,97,"Upshur County","WV","West Virginia"
"US",54,99,"Wayne County","WV","West Virginia"
"US",54,101,"Webster County","WV","West Virginia"
"US",54,103,"Wetzel County","WV","West Virginia"
"US",54,105,"Wirt County","WV","West Virginia"
"US",54,107,"Wood County","WV","West Virginia"
"US",54,109,"Wyoming County","WV","West Virginia"
"US",55,1,"Adams County","WI","Wisconsin"
"US",55,3,"Ashland County","WI","Wisconsin"
"US",55,5,"Barron County","WI","Wisconsin"
"US",55,7,"Bayfield County","WI","Wisconsin"
"US",55,9,"Brown County","WI","Wisconsin"
"US",55,11,"Buffalo County","WI","Wisconsin"
"US",55,13,"Burnett County","WI","Wisconsin"
"US",55,15,"Calumet County","WI","Wisconsin"
"US",55,17,"Chippewa County","WI","Wisconsin"
"US",55,19,"Clark County","WI","Wisconsin"
"US",55,21,"Columbia County","WI","Wisconsin"
"US",55,23,"Crawford County","WI","Wisconsin"
"US",55,25,"Dane County","WI","Wisconsin"
"US",55,27,"Dodge County","WI","Wisconsin"
"US",55,29,"Door County","WI","Wisconsin"
"US",55,31,"Douglas County","WI","Wisconsin"
"US",55,33,"Dunn County","WI","Wisconsin"
"US",55,35,"Eau Claire County","WI","Wisconsin"
"US",55,37,"Florence County","WI","Wisconsin"
"US",55,39,"Fond Du Lac County","WI","Wisconsin"
"US",55,41,"Forest County","WI","Wisconsin"
"US",55,43,"Grant County","WI","Wisconsin"
"US",55,45,"Green County","WI","Wisconsin"
"US",55,47,"Green Lake County","WI","Wisconsin"
"US",55,49,"Iowa County","WI","Wisconsin"
"US",55,51,"Iron County","WI","Wisconsin"
"US",55,53,"Jackson County","WI","Wisconsin"
"US",55,55,"Jefferson County","WI","Wisconsin"
"US",55,57,"Juneau County","WI","Wisconsin"
"US",55,59,"Kenosha County","WI","Wisconsin"
"US",55,61,"Kewaunee County","WI","Wisconsin"
"US",55,63,"La Crosse County","WI","Wisconsin"
"US",55,65,"Lafayette County","WI","Wisconsin"
"US",55,67,"Langlade County","WI","Wisconsin"
"US",55,69,"Lincoln County","WI","Wisconsin"
"US",55,71,"Manitowoc County","WI","Wisconsin"
"US",55,73,"Marathon County","WI","Wisconsin"
"US",55,75,"Marinette County","WI","Wisconsin"
"US",55,77,"Marquette County","WI","Wisconsin"
"US",55,78,"Menominee County","WI","Wisconsin"
"US",55,79,"Milwaukee County","WI","Wisconsin"
"US",55,81,"Monroe County","WI","Wisconsin"
"US",55,83,"Oconto County","WI","Wisconsin"
"US",55,85,"Oneida County","WI","Wisconsin"
"US",55,87,"Outagamie County","WI","Wisconsin"
"US",55,89,"Ozaukee County","WI","Wisconsin"
"US",55,91,"Pepin County","WI","Wisconsin"
"US",55,93,"Pierce County","WI","Wisconsin"
"US",55,95,"Polk County","WI","Wisconsin"
"US",55,97,"Portage County","WI","Wisconsin"
"US",55,99,"Price County","WI","Wisconsin"
"US",55,101,"Racine County","WI","Wisconsin"
"US",55,103,"Richland County","WI","Wisconsin"
"US",55,105,"Rock County","WI","Wisconsin"
"US",55,107,"Rusk County","WI","Wisconsin"
"US",55,109,"St. Croix County","WI","Wisconsin"
"US",55,111,"Sauk County","WI","Wisconsin"
"US",55,113,"Sawyer County","WI","Wisconsin"
"US",55,115,"Shawano County","WI","Wisconsin"
"US",55,117,"Sheboygan County","WI","Wisconsin"
"US",55,119,"Taylor County","WI","Wisconsin"
"US",55,121,"Trempealeau County","WI","Wisconsin"
"US",55,123,"Vernon County","WI","Wisconsin"
"US",55,125,"Vilas County","WI","Wisconsin"
"US",55,127,"Walworth County","WI","Wisconsin"
"US",55,129,"Washburn County","WI","Wisconsin"
"US",55,131,"Washington County","WI","Wisconsin"
"US",55,133,"Waukesha County","WI","Wisconsin"
"US",55,135,"Waupaca County","WI","Wisconsin"
"US",55,137,"Waushara County","WI","Wisconsin"
"US",55,139,"Winnebago County","WI","Wisconsin"
"US",55,141,"Wood County","WI","Wisconsin"
"US",56,1,"Albany County","WY","Wyoming"
"US",56,3,"Big Horn County","WY","Wyoming"
"US",56,5,"Campbell County","WY","Wyoming"
"US",56,7,"Carbon County","WY","Wyoming"
"US",56,9,"Converse County","WY","Wyoming"
"US",56,11,"Crook County","WY","Wyoming"
"US",56,13,"Fremont County","WY","Wyoming"
"US",56,15,"Goshen County","WY","Wyoming"
"US",56,17,"Hot Springs County","WY","Wyoming"
"US",56,19,"Johnson County","WY","Wyoming"
"US",56,21,"Laramie County","WY","Wyoming"
"US",56,23,"Lincoln County","WY","Wyoming"
"US",56,25,"Natrona County","WY","Wyoming"
"US",56,27,"Niobrara County","WY","Wyoming"
"US",56,29,"Park County","WY","Wyoming"
"US",56,31,"Platte County","WY","Wyoming"
"US",56,33,"Sheridan County","WY","Wyoming"
"US",56,35,"Sublette County","WY","Wyoming"
"US",56,37,"Sweetwater County","WY","Wyoming"
"US",56,39,"Teton County","WY","Wyoming"
"US",56,41,"Uinta County","WY","Wyoming"
"US",56,43,"Washakie County","WY","Wyoming"
"US",56,45,"Weston County","WY","Wyoming"
"US",60,10,"Eastern District County","AS","American Samoa"
"US",60,20,"Manu'A District County","AS","American Samoa"
"US",60,30,"Rose Island County","AS","American Samoa"
"US",60,40,"Swains Island County","AS","American Samoa"
"US",60,50,"Western District County","AS","American Samoa"
"FM",64,5,"Kosrae County","FM","Federated States of Micronesia"
"FM",64,40,"Pohnpei County","FM","Federated States of Micronesia"
"FM",64,50,"Chuuk County","FM","Federated States of Micronesia"
"FM",64,60,"Yap County","FM","Federated States of Micronesia"
"US",66,10,"Guam","GU","Guam"
"RM",68,10,"Ailinglaplap County","MH","Marshall Islands"
"RM",68,30,"Ailuk County","MH","Marshall Islands"
"RM",68,40,"Arno County","MH","Marshall Islands"
"RM",68,50,"Aur County","MH","Marshall Islands"
"RM",68,70,"Bikini And Kili County","MH","Marshall Islands"
"RM",68,80,"Ebon County","MH","Marshall Islands"
"RM",68,90,"Enewetak And Ujelang County","MH","Marshall Islands"
"RM",68,110,"Jabat County","MH","Marshall Islands"
"RM",68,120,"Jaluit County","MH","Marshall Islands"
"RM",68,150,"Kwajalein County","MH","Marshall Islands"
"RM",68,160,"Lae County","MH","Marshall Islands"
"RM",68,170,"Lib County","MH","Marshall Islands"
"RM",68,180,"Likiep County","MH","Marshall Islands"
"RM",68,190,"Majuro County","MH","Marshall Islands"
"RM",68,300,"Maloelap County","MH","Marshall Islands"
"RM",68,310,"Mejit County","MH","Marshall Islands"
"RM",68,320,"Mili County","MH","Marshall Islands"
"RM",68,330,"Namorik County","MH","Marshall Islands"
"RM",68,340,"Namu County","MH","Marshall Islands"
"RM",68,350,"Rongelap County","MH","Marshall Islands"
"RM",68,390,"Ujae County","MH","Marshall Islands"
"RM",68,410,"Utrik County","MH","Marshall Islands"
"RM",68,420,"Wotho County","MH","Marshall Islands"
"RM",68,430,"Wotje County","MH","Marshall Islands"
"US",69,85,"Northern Islands Municipality","MP","Northern Mariana Islands"
